payment_id,customer_id,profile,amount,failure_reason,attempt_number,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate
P001095,C06469,frequent_failure,499,payment_method_issue,1,12,3,7,7.91,0.16
P001096,C04073,reliable,499,bank_error,1,13,26,2,0.12,0.7
P001097,C05803,reliable,499,authentication_failed,1,24,12,1,0.54,0.8
P001098,C06842,occasionally_late,499,insufficient_funds,1,15,17,1,1.32,0.71
P001099,C06498,reliable,499,payment_method_issue,1,13,16,1,0.48,0.72
P001100,C05976,occasionally_late,499,authentication_failed,1,16,15,1,3.43,0.72
P001101,C00308,reliable,499,payment_method_issue,1,7,19,0,0.62,0.86
P001102,C07755,reliable,499,bank_error,1,16,24,2,0.47,0.93
P001103,C08758,reliable,499,authentication_failed,1,32,31,1,0.81,0.97
P001104,C06891,reliable,499,bank_error,2,31,34,2,0.14,0.95
P001105,C07514,reliable,499,payment_method_issue,1,22,19,0,0.63,0.89
P001106,C09146,frequent_failure,499,authentication_failed,1,8,6,5,7.1,0.4
P001107,C00361,reliable,499,payment_method_issue,1,17,6,2,0.68,0.71
P001108,C08166,frequent_failure,499,insufficient_funds,1,14,10,6,6.64,0.19
P001109,C01341,reliable,499,payment_method_issue,1,18,21,0,0.25,0.87
P001110,C06181,reliable,499,payment_method_issue,1,26,30,2,0.71,0.96
P001111,C09950,occasionally_late,499,bank_error,2,17,14,1,2.3,0.46
P001112,C07955,reliable,499,payment_method_issue,2,10,23,2,0.36,0.9
P001113,C07985,occasionally_late,499,bank_error,1,12,3,3,1.43,0.48
P001114,C04948,reliable,499,payment_method_issue,1,32,7,1,0.52,0.99
P001115,C09657,occasionally_late,499,bank_error,1,12,18,4,3.15,0.74
P001116,C05391,reliable,499,authentication_failed,1,7,12,2,0.05,0.94
P001117,C01332,frequent_failure,499,insufficient_funds,1,3,2,3,6.2,0.27
P001118,C03713,occasionally_late,499,insufficient_funds,2,14,12,2,1.38,0.73
P001119,C02925,reliable,499,insufficient_funds,2,35,21,2,0.66,0.71
P001120,C05085,reliable,499,insufficient_funds,1,6,28,0,0.39,0.98
P001121,C00623,reliable,499,insufficient_funds,1,22,26,2,0.05,0.97
P001122,C02309,occasionally_late,499,insufficient_funds,1,13,15,4,2.45,0.78
P001123,C09476,reliable,499,bank_error,1,28,30,2,0.71,0.74
P001124,C09026,reliable,499,bank_error,1,11,18,2,0.29,0.91
P001125,C06985,reliable,499,authentication_failed,1,29,21,1,0.24,0.89
P001126,C00979,reliable,499,bank_error,2,29,6,0,0.23,0.95
P001127,C00015,reliable,499,bank_error,1,12,14,0,0.2,0.7
P001128,C00120,reliable,499,authentication_failed,1,6,10,0,0.36,0.97
P001129,C08289,frequent_failure,499,insufficient_funds,1,4,5,4,6.23,0.2
P001130,C04048,occasionally_late,499,authentication_failed,1,23,17,4,2.39,0.48
P001131,C05985,churn_risk,499,payment_method_issue,1,11,3,5,7.61,0.13
P001132,C09597,reliable,499,bank_error,1,30,19,2,0.14,0.87
P001133,C08240,occasionally_late,499,bank_error,1,4,9,1,3.3,0.51
P001134,C02740,churn_risk,499,payment_method_issue,1,5,1,4,10.6,0.2
P001135,C04634,reliable,499,payment_method_issue,1,34,28,2,0.0,0.79
P001136,C05742,reliable,499,bank_error,1,29,11,0,0.73,0.89
P001137,C02463,reliable,499,bank_error,1,34,36,1,0.08,0.89
P001138,C09118,occasionally_late,499,insufficient_funds,1,15,7,2,2.96,0.68
P001139,C06708,frequent_failure,499,authentication_failed,2,14,1,7,6.22,0.4
P001140,C05929,occasionally_late,499,bank_error,1,20,19,1,3.02,0.63
P001141,C04545,reliable,499,bank_error,2,29,29,0,0.9,0.95
P001142,C02452,occasionally_late,499,authentication_failed,1,23,11,3,3.72,0.52
P001143,C08172,frequent_failure,499,insufficient_funds,1,10,8,5,4.92,0.47
P001144,C07751,occasionally_late,499,authentication_failed,1,8,14,4,2.02,0.8
P001145,C00258,churn_risk,499,insufficient_funds,1,6,5,7,12.02,0.19
P001146,C08226,reliable,499,insufficient_funds,1,16,17,0,0.93,0.77
P001147,C04627,churn_risk,499,payment_method_issue,1,6,3,8,11.61,0.08
P001148,C04252,reliable,499,insufficient_funds,1,24,31,1,0.14,0.87
P001149,C05932,reliable,499,bank_error,2,30,16,2,0.7,0.85
P001150,C09227,occasionally_late,499,bank_error,1,5,19,1,3.47,0.51
P001151,C09143,reliable,499,authentication_failed,1,12,8,2,0.2,0.72
P001152,C05151,reliable,499,authentication_failed,1,34,9,2,0.55,0.9
P001153,C05653,reliable,499,payment_method_issue,2,14,11,1,0.68,0.72
P001154,C09023,occasionally_late,499,insufficient_funds,2,4,13,4,3.7,0.79
P001155,C07162,churn_risk,499,payment_method_issue,1,8,2,4,12.9,0.26
P001156,C05417,reliable,499,bank_error,1,10,22,0,0.7,0.87
P001157,C04116,reliable,499,authentication_failed,1,33,10,1,0.88,0.9
P001158,C02548,occasionally_late,499,insufficient_funds,1,10,17,1,1.76,0.58
P001159,C05443,occasionally_late,499,payment_method_issue,1,9,9,1,2.69,0.5
P001160,C02202,churn_risk,499,insufficient_funds,1,11,2,7,7.61,0.19
P001161,C05689,reliable,499,bank_error,1,28,18,2,0.03,0.91
P001162,C07418,occasionally_late,499,bank_error,1,20,4,2,1.63,0.56
P001163,C05925,frequent_failure,499,bank_error,1,3,3,6,6.73,0.32
P001164,C06117,occasionally_late,499,bank_error,1,5,5,4,1.17,0.72
P001165,C09326,frequent_failure,499,authentication_failed,1,19,5,6,6.07,0.43
P001166,C02919,reliable,499,insufficient_funds,1,16,16,0,0.52,0.99
P001167,C05974,reliable,499,insufficient_funds,1,12,11,1,0.25,0.82
P001168,C09388,reliable,499,bank_error,2,24,31,1,0.84,0.7
P001169,C06142,reliable,499,bank_error,2,15,17,0,0.23,0.78
P001170,C09572,reliable,499,payment_method_issue,1,29,22,2,0.56,0.75
P001171,C05029,reliable,499,bank_error,1,23,6,0,0.55,0.74
P001172,C03945,occasionally_late,499,payment_method_issue,1,8,4,3,3.08,0.52
P001173,C05364,occasionally_late,499,authentication_failed,2,23,19,1,1.16,0.73
P001174,C07856,reliable,499,payment_method_issue,1,22,28,1,0.93,0.95
P001175,C08868,reliable,499,payment_method_issue,1,15,16,0,0.09,0.86
P001176,C04763,reliable,499,bank_error,1,25,11,0,0.64,0.75
P001177,C03189,frequent_failure,499,insufficient_funds,2,14,8,4,3.84,0.15
P001178,C00723,occasionally_late,499,bank_error,1,9,16,4,3.39,0.58
P001179,C01775,occasionally_late,499,payment_method_issue,1,22,14,4,3.16,0.63
P001180,C01788,reliable,499,bank_error,2,35,7,2,0.98,0.85
P001181,C09848,reliable,499,insufficient_funds,2,31,26,1,0.11,0.75
P001182,C04091,frequent_failure,499,bank_error,1,14,7,3,7.85,0.49
P001183,C05777,occasionally_late,499,payment_method_issue,1,6,15,3,2.22,0.52
P001184,C02264,reliable,499,bank_error,1,35,20,2,0.21,0.8
P001185,C02517,frequent_failure,499,payment_method_issue,2,17,3,5,5.02,0.16
P001186,C06348,reliable,499,insufficient_funds,2,36,36,1,0.31,0.93
P001187,C01897,reliable,499,bank_error,2,27,27,1,0.39,0.91
P001188,C00882,reliable,499,bank_error,1,21,19,0,0.17,0.72
P001189,C08093,occasionally_late,499,insufficient_funds,2,18,7,4,3.54,0.55
P001190,C01264,reliable,499,bank_error,1,14,29,2,0.39,0.99
P001191,C05647,reliable,499,bank_error,2,16,22,2,0.58,0.81
P001192,C09430,churn_risk,499,authentication_failed,1,10,5,8,7.9,0.25
P001193,C04145,occasionally_late,499,bank_error,1,19,8,2,3.39,0.57
P001194,C08485,reliable,499,authentication_failed,1,32,28,0,0.59,0.92
P001195,C05218,occasionally_late,499,insufficient_funds,1,8,12,1,1.77,0.67
P001196,C09798,reliable,499,payment_method_issue,1,27,8,0,0.5,0.94
P001197,C03626,reliable,499,bank_error,2,7,30,2,0.81,0.99
P001198,C03035,reliable,499,payment_method_issue,1,33,27,0,0.86,0.73
P001199,C01083,reliable,499,payment_method_issue,1,16,19,1,0.27,0.74
P001200,C05392,reliable,499,bank_error,2,24,13,2,0.03,0.96
P001201,C01248,reliable,499,bank_error,1,18,26,2,0.93,0.73
P001202,C01358,frequent_failure,499,payment_method_issue,2,4,9,6,3.32,0.36
P001203,C06569,reliable,499,bank_error,1,34,14,1,0.5,0.83
P001204,C06159,reliable,499,bank_error,1,36,33,0,0.58,0.71
P001205,C06903,reliable,499,bank_error,1,23,24,0,0.23,0.85
P001206,C08206,reliable,499,authentication_failed,1,20,15,1,0.39,0.75
P001207,C02211,reliable,499,bank_error,2,14,12,2,0.75,0.86
P001208,C09503,churn_risk,499,insufficient_funds,1,9,6,4,7.42,0.23
P001209,C07591,reliable,499,authentication_failed,1,36,12,2,0.16,0.9
P001210,C02798,occasionally_late,499,payment_method_issue,1,7,18,1,3.58,0.5
P001211,C07859,frequent_failure,499,bank_error,2,16,10,5,5.54,0.43
P001212,C01104,occasionally_late,499,bank_error,1,5,18,1,2.66,0.55
P001213,C01851,frequent_failure,499,bank_error,1,5,3,5,4.65,0.34
P001214,C02156,reliable,499,bank_error,1,19,31,0,0.09,1.0
P001215,C09505,reliable,499,bank_error,1,34,8,0,0.89,0.76
P001216,C00099,reliable,499,insufficient_funds,2,10,14,2,0.7,0.86
P001217,C02763,reliable,499,bank_error,1,14,7,0,0.38,0.78
P001218,C08808,occasionally_late,499,insufficient_funds,1,22,13,1,1.0,0.64
P001219,C07857,reliable,499,payment_method_issue,1,19,19,0,0.68,0.98
P001220,C03129,reliable,499,bank_error,1,14,11,0,0.21,0.87
P001221,C06459,occasionally_late,499,insufficient_funds,1,23,17,4,3.88,0.62
P001222,C03798,churn_risk,499,authentication_failed,1,3,1,5,7.98,0.07
P001223,C01816,occasionally_late,499,payment_method_issue,1,22,11,1,2.36,0.7
P001224,C09643,reliable,499,bank_error,1,17,15,0,0.21,0.84
P001225,C07845,reliable,499,insufficient_funds,1,35,31,2,0.71,0.71
P001226,C01775,occasionally_late,499,payment_method_issue,1,22,14,4,3.16,0.63
P001227,C06021,occasionally_late,499,bank_error,1,18,18,1,1.67,0.59
P001228,C04564,occasionally_late,499,insufficient_funds,1,4,13,3,1.35,0.65
P001229,C03670,occasionally_late,499,payment_method_issue,1,22,10,3,1.19,0.52
P001230,C07057,reliable,499,authentication_failed,1,30,27,0,0.28,0.96
P001231,C08504,reliable,499,payment_method_issue,2,28,33,1,0.59,0.85
P001232,C06383,occasionally_late,499,bank_error,1,13,9,1,2.64,0.71
P001233,C01890,occasionally_late,499,bank_error,1,20,12,1,2.22,0.53
P001234,C02315,reliable,499,authentication_failed,1,8,12,2,0.14,0.91
P001235,C08673,occasionally_late,499,insufficient_funds,2,10,10,2,3.76,0.58
P001236,C05721,churn_risk,499,bank_error,1,3,3,7,6.74,0.07
P001237,C06989,reliable,499,bank_error,2,28,17,2,0.72,0.77
P001238,C03384,reliable,499,bank_error,2,21,17,2,0.82,0.76
P001239,C01739,reliable,499,bank_error,1,17,17,1,0.11,0.83
P001240,C00037,churn_risk,499,payment_method_issue,1,1,2,7,12.35,0.1
P001241,C05497,occasionally_late,499,payment_method_issue,1,15,18,4,2.65,0.71
P001242,C06278,reliable,499,authentication_failed,2,7,32,1,0.74,0.73
P001243,C01947,reliable,499,authentication_failed,1,8,31,1,0.29,0.79
P001244,C09811,reliable,499,bank_error,1,23,18,2,0.17,0.81
P001245,C03789,occasionally_late,499,insufficient_funds,2,6,14,2,3.72,0.46
P001246,C00624,reliable,499,bank_error,1,6,30,1,0.27,0.77
P001247,C01579,reliable,499,payment_method_issue,1,16,10,1,0.57,0.82
P001248,C03510,churn_risk,499,authentication_failed,1,4,0,5,8.18,0.18
P001249,C06980,occasionally_late,499,bank_error,1,22,7,3,1.17,0.7
P001250,C00112,reliable,499,insufficient_funds,2,11,23,1,0.64,0.87
P001251,C07196,reliable,499,payment_method_issue,1,33,13,2,0.81,0.73
P001252,C07272,occasionally_late,499,bank_error,1,9,8,2,2.9,0.79
P001253,C07371,frequent_failure,499,authentication_failed,1,9,4,5,5.75,0.48
P001254,C03868,reliable,499,payment_method_issue,2,15,34,1,0.85,0.93
P001255,C00920,occasionally_late,499,bank_error,1,8,17,2,3.35,0.77
P001256,C07741,occasionally_late,499,authentication_failed,1,19,17,3,1.28,0.55
P001257,C09837,reliable,499,payment_method_issue,2,31,20,2,0.49,0.92
P001258,C03910,reliable,499,bank_error,1,15,9,1,0.46,1.0
P001259,C04939,frequent_failure,499,insufficient_funds,1,13,3,3,3.96,0.3
P001260,C00284,reliable,499,authentication_failed,1,22,29,2,0.87,0.76
P001261,C04096,reliable,499,bank_error,1,27,13,2,0.94,0.93
P001262,C09084,occasionally_late,499,bank_error,1,4,16,3,2.92,0.52
P001263,C02604,occasionally_late,499,payment_method_issue,1,17,9,3,3.84,0.49
P001264,C08549,reliable,499,bank_error,2,17,26,1,0.11,0.72
P001265,C02194,occasionally_late,499,bank_error,1,24,7,1,1.69,0.45
P001266,C09556,reliable,499,payment_method_issue,1,14,28,1,0.67,0.78
P001267,C00893,frequent_failure,499,payment_method_issue,1,5,8,7,6.09,0.35
P001268,C01481,occasionally_late,499,insufficient_funds,2,11,13,2,2.81,0.49
P001269,C04575,reliable,499,authentication_failed,1,11,10,2,0.89,0.77
P001270,C00477,reliable,499,bank_error,1,8,33,2,0.76,0.73
P001271,C07374,reliable,499,payment_method_issue,1,35,25,0,0.08,0.99
P001272,C00278,reliable,499,payment_method_issue,2,29,12,0,0.66,0.73
P001273,C06604,frequent_failure,499,payment_method_issue,1,5,7,3,3.76,0.21
P001274,C08666,reliable,499,payment_method_issue,1,33,12,1,0.98,0.83
P001275,C08439,occasionally_late,499,payment_method_issue,1,16,19,1,3.67,0.5
P001276,C01881,occasionally_late,499,payment_method_issue,2,22,8,1,1.58,0.55
P001277,C04137,occasionally_late,499,payment_method_issue,2,22,14,3,2.32,0.55
P001278,C04607,reliable,499,bank_error,1,12,33,0,0.81,0.81
P001279,C09770,reliable,499,bank_error,1,31,18,0,0.69,0.84
P001280,C08621,reliable,499,payment_method_issue,1,6,25,1,0.21,0.78
P001281,C03049,reliable,499,authentication_failed,1,18,33,2,0.52,0.78
P001282,C09035,occasionally_late,499,payment_method_issue,2,9,5,4,1.02,0.75
P001283,C04200,frequent_failure,499,payment_method_issue,1,3,4,4,7.81,0.16
P001284,C03133,occasionally_late,499,bank_error,1,5,12,3,2.78,0.73
P001285,C06129,reliable,499,payment_method_issue,1,20,36,1,0.04,0.85
P001286,C06867,reliable,499,bank_error,1,23,15,1,0.07,0.94
P001287,C01703,reliable,499,authentication_failed,1,17,25,0,0.91,0.92
P001288,C00048,occasionally_late,499,bank_error,1,4,7,4,3.17,0.55
P001289,C05850,reliable,499,bank_error,2,35,29,1,0.83,0.78
P001290,C05949,occasionally_late,499,insufficient_funds,1,11,10,1,3.62,0.77
P001291,C00359,frequent_failure,499,insufficient_funds,2,10,5,6,6.19,0.38
P001292,C08858,occasionally_late,499,authentication_failed,1,19,13,3,3.53,0.74
P001293,C04293,occasionally_late,499,bank_error,1,17,18,4,2.7,0.76
P001294,C02506,churn_risk,499,authentication_failed,1,11,4,6,14.9,0.24
P001295,C05658,reliable,499,authentication_failed,1,34,26,0,0.21,0.92
P001296,C06560,churn_risk,499,authentication_failed,1,2,1,9,9.92,0.17
P001297,C03454,frequent_failure,499,payment_method_issue,2,12,2,5,7.16,0.24
P001298,C09952,occasionally_late,499,payment_method_issue,2,6,5,1,2.54,0.67
P001299,C01133,occasionally_late,499,insufficient_funds,2,8,12,3,3.07,0.55
P001300,C06865,reliable,499,payment_method_issue,2,19,22,1,0.59,0.87
P001301,C07775,occasionally_late,499,payment_method_issue,1,16,7,3,3.81,0.8
P001302,C06047,frequent_failure,499,bank_error,1,5,10,7,6.24,0.42
P001303,C04077,reliable,499,bank_error,2,34,19,0,0.53,0.73
P001304,C08927,reliable,499,insufficient_funds,1,14,23,1,0.1,0.94
P001305,C03524,reliable,499,payment_method_issue,1,12,20,1,0.19,0.92
P001306,C00417,occasionally_late,499,payment_method_issue,1,6,10,4,2.62,0.62
P001307,C01760,churn_risk,499,insufficient_funds,1,10,2,7,8.85,0.23
P001308,C07876,reliable,499,insufficient_funds,1,16,12,1,0.95,0.8
P001309,C09110,churn_risk,499,insufficient_funds,2,11,2,7,13.32,0.27
P001310,C00821,reliable,499,payment_method_issue,1,25,12,1,0.43,0.86
P001311,C07229,occasionally_late,499,payment_method_issue,1,9,6,2,1.46,0.58
P001312,C01926,reliable,499,authentication_failed,1,26,21,1,0.34,0.7
P001313,C00610,reliable,499,insufficient_funds,1,15,7,0,0.74,0.89
P001314,C04165,frequent_failure,499,bank_error,1,15,7,5,3.17,0.3
P001315,C06606,reliable,499,bank_error,1,17,36,0,0.11,0.9
P001316,C07583,reliable,499,payment_method_issue,2,26,16,0,0.88,0.82
P001317,C08406,occasionally_late,499,payment_method_issue,1,22,4,3,3.39,0.58
P001318,C01668,frequent_failure,499,payment_method_issue,2,5,8,4,4.04,0.16
P001319,C06504,occasionally_late,499,bank_error,1,19,4,1,2.36,0.67
P001320,C03934,reliable,499,payment_method_issue,1,28,28,1,0.23,0.83
P001321,C09900,frequent_failure,499,bank_error,1,6,6,5,6.99,0.2
P001322,C09079,frequent_failure,499,payment_method_issue,1,13,8,7,7.3,0.34
P001323,C04109,churn_risk,499,bank_error,2,10,3,6,10.36,0.18
P001324,C03144,reliable,499,insufficient_funds,2,19,32,0,0.4,0.99
P001325,C06061,frequent_failure,499,bank_error,1,14,4,5,6.98,0.21
P001326,C05921,occasionally_late,499,bank_error,1,19,15,3,2.46,0.5
P001327,C04592,reliable,499,bank_error,1,32,30,0,0.4,0.82
P001328,C06279,frequent_failure,499,insufficient_funds,1,8,6,6,5.54,0.29
P001329,C01242,reliable,499,insufficient_funds,1,19,17,1,0.8,0.94
P001330,C01747,reliable,499,bank_error,1,17,15,0,0.26,0.7
P001331,C08585,frequent_failure,499,insufficient_funds,1,17,7,6,3.91,0.18
P001332,C05037,occasionally_late,499,bank_error,1,6,11,3,3.54,0.47
P001333,C08615,reliable,499,bank_error,2,19,9,1,0.22,0.83
P001334,C01238,reliable,499,payment_method_issue,2,13,14,0,0.99,0.72
P001335,C06372,reliable,499,bank_error,1,8,28,1,0.72,0.9
P001336,C05701,frequent_failure,499,bank_error,1,6,2,4,3.31,0.31
P001337,C01683,reliable,499,insufficient_funds,1,34,25,2,0.4,0.92
P001338,C00411,reliable,499,insufficient_funds,2,6,15,0,0.14,0.9
P001339,C05086,occasionally_late,499,bank_error,1,11,12,4,3.27,0.51
P001340,C07963,reliable,499,payment_method_issue,1,13,29,0,0.26,0.85
P001341,C00263,occasionally_late,499,insufficient_funds,1,12,14,4,3.84,0.67
P001342,C01064,reliable,499,payment_method_issue,2,26,23,2,0.28,0.78
P001343,C00813,reliable,499,payment_method_issue,1,15,12,1,0.6,0.85
P001344,C06907,occasionally_late,499,insufficient_funds,1,10,12,2,2.24,0.66
P001345,C04224,frequent_failure,499,payment_method_issue,1,7,5,5,5.76,0.48
P001346,C03390,reliable,499,bank_error,1,35,22,2,0.29,0.84
P001347,C05778,occasionally_late,499,insufficient_funds,1,12,18,2,2.36,0.73
P001348,C08761,frequent_failure,499,payment_method_issue,1,19,10,7,3.9,0.46
P001349,C03604,frequent_failure,499,bank_error,1,17,9,5,5.8,0.38
P001350,C01451,reliable,499,authentication_failed,1,33,18,1,0.9,0.99
P001351,C05884,frequent_failure,499,insufficient_funds,1,8,6,3,4.36,0.21
P001352,C06487,reliable,499,bank_error,1,30,21,0,0.99,0.92
P001353,C06750,reliable,499,bank_error,1,15,26,2,0.25,0.73
P001354,C04073,reliable,499,authentication_failed,1,13,26,2,0.12,0.7
P001355,C08029,occasionally_late,499,insufficient_funds,1,20,11,3,2.12,0.52
P001356,C00993,reliable,499,payment_method_issue,2,9,34,1,0.96,0.83
P001357,C04933,reliable,499,payment_method_issue,1,35,7,0,0.21,0.71
P001358,C04188,occasionally_late,499,bank_error,2,13,17,4,3.6,0.63
P001359,C01192,reliable,499,payment_method_issue,1,29,8,1,0.73,0.91
P001360,C04992,reliable,499,bank_error,2,32,22,1,0.66,0.8
P001361,C07836,occasionally_late,499,payment_method_issue,1,5,14,3,3.8,0.78
P001362,C08457,frequent_failure,499,bank_error,1,18,7,7,3.99,0.43
P001363,C00292,reliable,499,authentication_failed,1,7,6,2,0.98,0.81
P001364,C08131,frequent_failure,499,insufficient_funds,1,17,11,7,6.7,0.23
P001365,C06315,occasionally_late,499,bank_error,2,8,16,3,2.74,0.7
P001366,C04059,frequent_failure,499,insufficient_funds,1,13,10,7,3.23,0.2
P001367,C07115,reliable,499,payment_method_issue,1,23,14,2,0.95,0.75
P001368,C00264,frequent_failure,499,insufficient_funds,1,17,11,5,7.47,0.34
P001369,C01852,churn_risk,499,insufficient_funds,1,8,5,8,11.35,0.18
P001370,C07793,occasionally_late,499,bank_error,2,5,3,1,1.62,0.56
P001371,C00389,reliable,499,payment_method_issue,1,35,31,1,0.21,0.95
P001372,C06634,occasionally_late,499,insufficient_funds,2,21,7,3,2.96,0.78
P001373,C08561,churn_risk,499,authentication_failed,1,3,6,5,13.39,0.23
P001374,C06822,churn_risk,499,insufficient_funds,1,6,2,7,9.63,0.09
P001375,C05020,reliable,499,authentication_failed,1,6,17,2,0.56,0.81
P001376,C06005,reliable,499,authentication_failed,1,19,15,1,0.18,0.82
P001377,C01286,churn_risk,499,insufficient_funds,1,11,6,7,13.57,0.22
P001378,C05790,reliable,499,bank_error,1,16,23,0,0.23,0.87
P001379,C01663,reliable,499,bank_error,1,19,16,2,0.13,0.97
P001380,C04904,occasionally_late,499,authentication_failed,1,12,11,3,3.14,0.5
P001381,C09118,occasionally_late,499,payment_method_issue,2,15,7,2,2.96,0.68
P001382,C00411,reliable,499,payment_method_issue,1,6,15,0,0.14,0.9
P001383,C02258,occasionally_late,499,insufficient_funds,1,6,17,1,2.59,0.76
P001384,C01739,reliable,499,bank_error,2,17,17,1,0.11,0.83
P001385,C01528,reliable,499,authentication_failed,1,21,20,1,0.81,0.88
P001386,C04455,occasionally_late,499,insufficient_funds,1,5,8,1,3.33,0.61
P001387,C04872,reliable,499,payment_method_issue,2,8,35,2,0.31,0.96
P001388,C01771,occasionally_late,499,insufficient_funds,1,10,18,3,3.54,0.57
P001389,C04656,reliable,499,payment_method_issue,2,27,34,0,0.7,0.96
P001390,C03188,reliable,499,insufficient_funds,2,19,11,1,0.46,0.75
