customer_id,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,monthly_amount
C01794,churn_risk,4,3,1,12.84,0.18,499
C01795,reliable,23,23,0,0.48,0.85,499
C01796,occasionally_late,19,16,3,1.7,0.77,499
C01797,occasionally_late,10,10,0,2.23,0.63,499
C01798,occasionally_late,18,16,2,2.49,0.61,499
C01799,reliable,14,13,1,0.42,0.96,499
C01800,occasionally_late,14,12,2,3.18,0.69,499
C01801,reliable,12,12,0,0.33,0.74,499
C01802,reliable,30,30,0,0.63,0.79,499
C01803,frequent_failure,18,12,6,6.72,0.5,499
C01804,reliable,23,23,0,0.17,0.79,499
C01805,reliable,14,13,1,0.64,0.92,499
C01806,occasionally_late,20,16,4,1.36,0.65,499
C01807,frequent_failure,8,6,2,3.83,0.4,499
C01808,reliable,10,9,1,0.26,0.71,499
C01809,occasionally_late,21,20,1,1.79,0.63,499
C01810,frequent_failure,5,4,1,5.9,0.42,499
C01811,frequent_failure,9,7,2,4.07,0.32,499
C01812,reliable,36,35,1,0.75,0.73,499
C01813,churn_risk,5,1,4,5.4,0.15,499
C01814,reliable,29,28,1,0.18,0.76,499
C01815,reliable,21,21,0,0.94,0.95,499
C01816,reliable,14,14,0,0.36,0.94,499
C01817,frequent_failure,7,7,0,3.21,0.35,499
C01818,occasionally_late,19,15,4,2.12,0.77,499
C01819,reliable,30,28,2,0.16,0.99,499
C01820,reliable,36,36,0,0.32,0.9,499
C01821,churn_risk,4,1,3,6.54,0.11,499
C01822,frequent_failure,5,5,0,3.39,0.4,499
C01823,reliable,36,34,2,0.31,0.99,499
C01824,churn_risk,1,0,1,14.4,0.16,499
C01825,reliable,6,5,1,0.55,0.78,499
C01826,reliable,31,29,2,0.06,0.94,499
C01827,occasionally_late,21,17,4,2.74,0.48,499
C01828,reliable,20,19,1,1.0,0.93,499
C01829,reliable,31,28,3,0.14,0.91,499
C01830,reliable,29,28,1,0.01,0.85,499
C01831,reliable,25,25,0,0.82,0.83,499
C01832,frequent_failure,10,6,4,6.17,0.46,499
C01833,churn_risk,8,5,3,8.3,0.16,499
C01834,reliable,21,20,1,0.37,0.97,499
C01835,reliable,8,8,0,0.63,0.72,499
C01836,frequent_failure,4,2,2,6.54,0.24,499
C01837,frequent_failure,5,3,2,3.71,0.26,499
C01838,reliable,12,12,0,0.65,0.86,499
C01839,occasionally_late,12,11,1,2.27,0.67,499
C01840,churn_risk,9,7,2,6.96,0.29,499
C01841,reliable,27,27,0,0.18,0.96,499
C01842,churn_risk,1,0,1,14.38,0.26,499
C01843,reliable,20,19,1,0.54,0.78,499
C01844,occasionally_late,24,18,6,3.52,0.56,499
C01845,reliable,10,10,0,0.89,1.0,499
C01846,churn_risk,6,4,2,7.87,0.18,499
C01847,reliable,21,21,0,0.62,0.8,499
C01848,reliable,12,9,3,0.68,0.84,499
C01849,occasionally_late,22,18,4,3.71,0.74,499
C01850,reliable,34,33,1,0.17,0.83,499
C01851,reliable,13,12,1,0.16,0.81,499
C01852,reliable,12,12,0,0.44,0.89,499
C01853,occasionally_late,22,19,3,3.73,0.56,499
C01854,churn_risk,9,6,3,11.95,0.24,499
C01855,reliable,16,16,0,0.84,0.94,499
C01856,reliable,24,24,0,0.24,0.74,499
C01857,reliable,7,7,0,0.3,0.71,499
C01858,reliable,30,28,2,0.06,0.93,499
C01859,frequent_failure,18,16,2,4.27,0.43,499
C01860,occasionally_late,18,15,3,2.48,0.67,499
C01861,occasionally_late,11,11,0,3.98,0.48,499
C01862,frequent_failure,5,5,0,3.36,0.46,499
C01863,occasionally_late,9,6,3,2.19,0.56,499
C01864,reliable,14,14,0,0.56,0.84,499
C01865,occasionally_late,23,20,3,1.93,0.56,499
C01866,occasionally_late,12,11,1,1.48,0.6,499
C01867,occasionally_late,10,10,0,2.13,0.7,499
C01868,occasionally_late,21,20,1,3.87,0.48,499
C01869,reliable,14,14,0,0.54,0.82,499
C01870,reliable,31,27,4,0.3,0.81,499
C01871,churn_risk,8,3,5,13.56,0.12,499
C01872,reliable,13,13,0,0.55,0.86,499
C01873,reliable,11,11,0,0.88,0.84,499
C01874,occasionally_late,12,10,2,3.1,0.64,499
C01875,reliable,9,9,0,0.21,0.98,499
C01876,reliable,7,7,0,0.96,0.71,499
C01877,occasionally_late,18,15,3,1.42,0.57,499
C01878,occasionally_late,7,7,0,3.8,0.62,499
C01879,reliable,29,26,3,0.96,0.9,499
C01880,occasionally_late,15,14,1,2.67,0.71,499
C01881,reliable,25,22,3,0.44,0.93,499
C01882,reliable,6,6,0,0.49,0.78,499
C01883,reliable,27,25,2,0.85,1.0,499
C01884,churn_risk,11,6,5,13.95,0.17,499
C01885,reliable,20,19,1,0.45,0.87,499
C01886,reliable,26,25,1,0.71,0.83,499
C01887,reliable,27,26,1,0.1,0.97,499
C01888,reliable,25,24,1,0.75,0.83,499
C01889,occasionally_late,11,11,0,2.43,0.78,499
C01890,occasionally_late,20,17,3,2.16,0.53,499
C01891,reliable,33,32,1,0.07,0.99,499
C01892,frequent_failure,14,13,1,6.72,0.2,499
C01893,reliable,8,8,0,0.98,0.73,499
C01894,occasionally_late,5,5,0,1.28,0.68,499
C01895,occasionally_late,21,18,3,3.92,0.46,499
C01896,reliable,20,20,0,0.95,0.8,499
C01897,churn_risk,10,5,5,8.95,0.14,499
C01898,reliable,9,9,0,0.03,0.88,499
C01899,frequent_failure,15,11,4,5.43,0.23,499
C01900,reliable,25,25,0,0.75,0.72,499
C01901,reliable,33,31,2,0.45,0.7,499
C01902,occasionally_late,13,13,0,1.85,0.71,499
C01903,reliable,24,24,0,0.71,0.71,499
C01904,occasionally_late,16,16,0,1.78,0.68,499
C01905,churn_risk,2,1,1,9.72,0.22,499
C01906,reliable,35,35,0,0.67,0.94,499
C01907,reliable,19,17,2,0.5,0.98,499
C01908,occasionally_late,13,10,3,1.7,0.76,499
C01909,occasionally_late,12,12,0,3.46,0.5,499
C01910,reliable,35,34,1,0.02,0.91,499
C01911,reliable,21,21,0,0.6,0.9,499
C01912,reliable,21,19,2,0.6,0.89,499
C01913,reliable,27,27,0,0.95,0.89,499
C01914,occasionally_late,23,21,2,1.4,0.59,499
C01915,frequent_failure,8,7,1,4.72,0.21,499
C01916,churn_risk,5,2,3,14.62,0.19,499
C01917,reliable,12,10,2,0.65,0.84,499
C01918,reliable,31,31,0,0.55,0.73,499
C01919,occasionally_late,21,18,3,1.16,0.63,499
C01920,occasionally_late,11,9,2,1.86,0.49,499
C01921,occasionally_late,22,21,1,3.85,0.57,499
C01922,occasionally_late,21,20,1,3.26,0.63,499
C01923,reliable,21,19,2,0.99,0.92,499
C01924,reliable,18,18,0,0.1,0.98,499
C01925,reliable,25,23,2,0.21,0.88,499
C01926,occasionally_late,4,4,0,1.24,0.75,499
C01927,frequent_failure,18,15,3,4.51,0.32,499
C01928,churn_risk,3,1,2,10.89,0.25,499
C01929,occasionally_late,8,8,0,2.94,0.78,499
C01930,reliable,18,16,2,0.2,0.97,499
C01931,reliable,23,23,0,0.08,0.89,499
C01932,churn_risk,2,2,0,9.81,0.15,499
C01933,churn_risk,1,1,0,13.73,0.27,499
C01934,reliable,32,31,1,0.97,0.72,499
C01935,frequent_failure,6,5,1,6.11,0.38,499
C01936,reliable,22,19,3,0.83,0.81,499
C01937,churn_risk,9,3,6,5.33,0.29,499
C01938,reliable,15,14,1,0.85,0.79,499
C01939,reliable,36,31,5,0.38,0.75,499
C01940,reliable,33,33,0,0.39,0.98,499
C01941,occasionally_late,17,15,2,1.95,0.7,499
C01942,frequent_failure,14,13,1,4.5,0.22,499
C01943,reliable,30,29,1,0.8,0.72,499
C01944,reliable,30,27,3,0.36,0.98,499
C01945,reliable,11,11,0,0.92,0.86,499
C01946,reliable,16,14,2,0.64,0.96,499
C01947,reliable,25,25,0,0.88,0.82,499
C01948,frequent_failure,12,9,3,7.48,0.17,499
C01949,reliable,8,8,0,0.57,0.74,499
C01950,frequent_failure,14,9,5,3.01,0.3,499
C01951,frequent_failure,16,9,7,4.27,0.47,499
C01952,occasionally_late,23,21,2,1.37,0.78,499
C01953,reliable,10,10,0,0.41,0.75,499
C01954,reliable,6,6,0,0.13,0.88,499
C01955,reliable,13,13,0,0.72,0.93,499
C01956,frequent_failure,17,14,3,3.46,0.17,499
C01957,occasionally_late,20,20,0,3.73,0.58,499
C01958,reliable,25,25,0,0.55,0.92,499
C01959,reliable,8,8,0,0.38,0.89,499
C01960,reliable,13,12,1,0.11,0.93,499
C01961,occasionally_late,15,14,1,2.0,0.61,499
C01962,occasionally_late,11,11,0,1.18,0.8,499
C01963,reliable,28,26,2,0.73,0.73,499
C01964,occasionally_late,13,9,4,2.56,0.61,499
C01965,churn_risk,9,3,6,13.16,0.15,499
C01966,churn_risk,8,4,4,7.05,0.14,499
C01967,reliable,35,33,2,0.64,0.97,499
C01968,reliable,7,7,0,0.32,0.9,499
C01969,reliable,7,7,0,0.66,0.81,499
C01970,reliable,33,32,1,0.77,0.71,499
C01971,reliable,17,17,0,0.78,0.94,499
C01972,occasionally_late,18,13,5,3.5,0.56,499
C01973,reliable,18,15,3,0.07,0.87,499
C01974,reliable,15,15,0,0.53,0.72,499
C01975,reliable,31,28,3,0.72,0.98,499
C01976,churn_risk,4,3,1,7.8,0.12,499
C01977,reliable,36,33,3,0.8,0.88,499
C01978,churn_risk,10,7,3,11.4,0.2,499
C01979,reliable,10,9,1,0.19,0.87,499
C01980,frequent_failure,17,11,6,6.1,0.44,499
C01981,churn_risk,5,0,5,12.77,0.11,499
C01982,reliable,26,25,1,0.04,0.78,499
C01983,reliable,22,21,1,0.67,0.83,499
C01984,reliable,23,23,0,0.49,0.91,499
C01985,reliable,13,11,2,0.27,0.83,499
C01986,occasionally_late,10,8,2,2.68,0.46,499
C01987,reliable,27,25,2,0.28,0.77,499
C01988,reliable,24,20,4,0.23,0.8,499
C01989,reliable,19,16,3,0.55,0.92,499
C01990,churn_risk,7,4,3,10.7,0.14,499
C01991,reliable,35,34,1,0.3,0.88,499
C01992,occasionally_late,15,14,1,1.61,0.78,499
C01993,reliable,31,28,3,0.66,0.77,499
C01994,reliable,8,8,0,0.82,0.93,499
C01995,reliable,25,25,0,0.63,0.77,499
C01996,occasionally_late,21,19,2,3.12,0.66,499
C01997,occasionally_late,14,10,4,1.76,0.56,499
C01998,reliable,27,26,1,0.43,0.76,499
C01999,reliable,19,19,0,0.95,0.74,499
C02000,reliable,13,11,2,0.46,0.99,499
C02001,frequent_failure,19,11,8,3.65,0.37,499
C02002,frequent_failure,7,7,0,6.53,0.37,499
C02003,frequent_failure,16,11,5,7.17,0.2,499
C02004,occasionally_late,20,17,3,2.39,0.51,499
C02005,occasionally_late,19,15,4,1.51,0.58,499
C02006,reliable,6,6,0,0.44,0.95,499
C02007,occasionally_late,13,11,2,1.82,0.66,499
C02008,reliable,20,20,0,0.97,0.8,499
C02009,reliable,9,8,1,0.37,0.77,499
C02010,reliable,21,20,1,0.14,0.77,499
C02011,reliable,10,9,1,0.92,0.84,499
C02012,reliable,25,24,1,0.38,0.79,499
C02013,reliable,31,29,2,0.48,0.71,499
C02014,churn_risk,2,1,1,6.7,0.21,499
C02015,frequent_failure,17,9,8,4.35,0.31,499
C02016,churn_risk,8,4,4,9.21,0.26,499
C02017,reliable,35,31,4,0.85,0.79,499
C02018,reliable,19,18,1,0.42,0.79,499
C02019,reliable,31,31,0,0.27,0.93,499
C02020,reliable,11,10,1,0.37,0.73,499
C02021,reliable,10,10,0,0.33,0.94,499
C02022,churn_risk,1,0,1,9.96,0.28,499
C02023,frequent_failure,7,4,3,5.22,0.32,499
C02024,frequent_failure,5,4,1,7.13,0.24,499
C02025,occasionally_late,23,19,4,1.3,0.6,499
C02026,churn_risk,1,1,0,5.81,0.21,499
C02027,occasionally_late,20,15,5,1.79,0.68,499
C02028,reliable,25,24,1,1.0,0.83,499
C02029,reliable,18,18,0,0.78,0.87,499
C02030,reliable,20,19,1,0.58,0.75,499
C02031,reliable,15,14,1,0.94,0.92,499
C02032,churn_risk,5,1,4,10.46,0.19,499
C02033,reliable,19,19,0,0.7,1.0,499
C02034,occasionally_late,18,17,1,3.52,0.76,499
C02035,reliable,12,12,0,0.0,0.98,499
C02036,reliable,19,18,1,0.38,0.74,499
C02037,frequent_failure,6,3,3,5.54,0.43,499
C02038,reliable,35,34,1,0.84,0.87,499
C02039,churn_risk,4,3,1,12.83,0.14,499
C02040,reliable,17,15,2,0.59,0.91,499
C02041,reliable,15,15,0,0.46,0.79,499
C02042,reliable,9,8,1,0.95,0.75,499
C02043,frequent_failure,16,11,5,5.62,0.23,499
C02044,reliable,20,20,0,0.34,0.74,499
C02045,reliable,16,16,0,0.0,0.85,499
C02046,frequent_failure,9,4,5,4.83,0.16,499
C02047,reliable,34,33,1,0.68,0.94,499
C02048,reliable,12,12,0,0.74,0.85,499
C02049,reliable,34,30,4,0.68,0.84,499
C02050,reliable,22,22,0,0.76,0.78,499
C02051,occasionally_late,9,6,3,2.16,0.74,499
C02052,frequent_failure,15,11,4,6.18,0.48,499
C02053,reliable,8,6,2,0.24,0.76,499
C02054,reliable,29,26,3,0.31,0.82,499
C02055,reliable,6,6,0,0.07,0.71,499
C02056,reliable,28,27,1,0.46,0.84,499
C02057,reliable,21,20,1,0.88,0.8,499
C02058,occasionally_late,9,6,3,3.51,0.49,499
C02059,occasionally_late,14,11,3,1.07,0.58,499
C02060,occasionally_late,21,20,1,2.08,0.65,499
C02061,reliable,9,9,0,0.05,0.75,499
C02062,frequent_failure,14,11,3,7.46,0.47,499
C02063,reliable,11,11,0,0.83,0.91,499
C02064,reliable,14,13,1,0.99,0.82,499
C02065,reliable,32,32,0,0.53,0.77,499
C02066,reliable,14,14,0,0.28,0.94,499
C02067,frequent_failure,11,8,3,6.27,0.25,499
C02068,frequent_failure,11,10,1,3.84,0.19,499
C02069,churn_risk,5,4,1,9.96,0.08,499
C02070,reliable,7,7,0,0.59,0.72,499
C02071,reliable,8,8,0,0.69,0.82,499
C02072,reliable,28,28,0,0.52,0.93,499
C02073,frequent_failure,5,5,0,3.09,0.49,499
C02074,frequent_failure,12,9,3,3.65,0.32,499
C02075,occasionally_late,21,18,3,3.13,0.67,499
C02076,occasionally_late,22,21,1,1.93,0.8,499
C02077,reliable,20,20,0,0.24,0.73,499
C02078,frequent_failure,6,3,3,5.92,0.48,499
C02079,reliable,20,20,0,0.51,0.91,499
C02080,occasionally_late,22,18,4,2.34,0.68,499
C02081,frequent_failure,19,15,4,6.99,0.49,499
C02082,reliable,20,19,1,0.13,0.86,499
C02083,occasionally_late,16,13,3,3.14,0.7,499
C02084,frequent_failure,3,2,1,6.3,0.23,499
C02085,frequent_failure,6,2,4,3.91,0.31,499
C02086,reliable,15,15,0,1.0,0.93,499
C02087,reliable,19,17,2,0.99,0.73,499
C02088,reliable,9,8,1,0.97,0.79,499
C02089,reliable,25,25,0,0.52,0.87,499
C02090,frequent_failure,6,3,3,5.15,0.36,499
C02091,reliable,18,18,0,0.34,0.98,499
C02092,reliable,31,28,3,0.46,1.0,499
C02093,occasionally_late,10,10,0,3.34,0.48,499
C02094,reliable,22,22,0,0.67,0.99,499
C02095,churn_risk,3,1,2,14.25,0.28,499
C02096,occasionally_late,16,13,3,2.69,0.49,499
C02097,reliable,11,11,0,0.63,0.95,499
C02098,reliable,6,6,0,0.13,0.72,499
C02099,occasionally_late,23,23,0,2.42,0.61,499
C02100,reliable,32,28,4,0.43,0.89,499
C02101,reliable,17,16,1,0.47,0.74,499
C02102,churn_risk,4,2,2,10.6,0.15,499
C02103,reliable,30,30,0,0.34,0.79,499
C02104,frequent_failure,9,6,3,3.33,0.49,499
C02105,reliable,12,12,0,1.0,0.92,499
C02106,reliable,19,16,3,0.6,0.76,499
C02107,churn_risk,11,6,5,14.98,0.11,499
C02108,frequent_failure,6,5,1,6.69,0.31,499
C02109,frequent_failure,5,3,2,7.08,0.39,499
C02110,reliable,10,10,0,0.42,0.73,499
C02111,reliable,32,30,2,0.86,0.98,499
C02112,reliable,18,17,1,0.14,0.75,499
C02113,reliable,19,18,1,0.83,0.95,499
C02114,churn_risk,2,1,1,6.58,0.08,499
C02115,frequent_failure,14,8,6,3.5,0.24,499
C02116,reliable,7,7,0,0.37,0.95,499
C02117,reliable,14,14,0,0.47,0.78,499
C02118,reliable,25,21,4,0.4,0.83,499
C02119,occasionally_late,12,11,1,3.84,0.49,499
C02120,churn_risk,6,2,4,5.05,0.27,499
C02121,churn_risk,9,4,5,13.92,0.22,499
C02122,reliable,13,12,1,0.43,0.96,499
C02123,churn_risk,11,6,5,13.21,0.11,499
C02124,reliable,14,14,0,0.84,0.75,499
C02125,reliable,23,22,1,0.81,0.79,499
C02126,occasionally_late,5,4,1,2.34,0.56,499
C02127,reliable,6,6,0,0.22,0.71,499
C02128,frequent_failure,4,2,2,6.21,0.31,499
C02129,reliable,19,18,1,0.4,0.99,499
C02130,reliable,20,18,2,0.52,0.97,499
C02131,occasionally_late,17,14,3,2.31,0.49,499
C02132,churn_risk,5,5,0,6.25,0.1,499
C02133,occasionally_late,6,5,1,3.59,0.56,499
C02134,reliable,24,23,1,0.48,0.98,499
C02135,occasionally_late,11,10,1,3.29,0.65,499
C02136,reliable,23,23,0,0.81,0.72,499
C02137,reliable,26,26,0,0.27,0.77,499
C02138,frequent_failure,7,5,2,7.37,0.41,499
C02139,reliable,33,32,1,0.11,0.83,499
C02140,reliable,35,35,0,0.43,0.76,499
C02141,occasionally_late,10,9,1,3.69,0.53,499
C02142,frequent_failure,12,8,4,6.8,0.27,499
C02143,occasionally_late,22,19,3,2.55,0.53,499
C02144,occasionally_late,5,3,2,1.95,0.53,499
C02145,frequent_failure,12,7,5,6.08,0.19,499
C02146,reliable,31,31,0,0.47,0.89,499
C02147,reliable,22,19,3,0.69,0.83,499
C02148,reliable,27,27,0,0.29,0.7,499
C02149,reliable,23,23,0,0.4,0.98,499
C02150,frequent_failure,6,4,2,7.3,0.41,499
C02151,reliable,11,11,0,0.35,0.88,499
C02152,reliable,17,17,0,0.61,0.85,499
C02153,reliable,35,32,3,0.6,0.83,499
C02154,churn_risk,7,4,3,10.1,0.16,499
C02155,reliable,22,21,1,0.97,0.96,499
C02156,frequent_failure,7,4,3,6.4,0.26,499
C02157,reliable,33,28,5,0.87,0.96,499
C02158,frequent_failure,19,8,11,5.55,0.5,499
C02159,occasionally_late,17,15,2,3.05,0.49,499
C02160,reliable,30,29,1,0.1,0.8,499
C02161,reliable,33,32,1,0.55,0.78,499
C02162,churn_risk,4,2,2,5.68,0.06,499
C02163,occasionally_late,20,19,1,1.12,0.78,499
C02164,occasionally_late,12,12,0,1.34,0.46,499
C02165,reliable,13,13,0,0.65,0.76,499
C02166,reliable,6,6,0,0.31,0.87,499
C02167,frequent_failure,14,8,6,4.21,0.3,499
C02168,reliable,6,6,0,0.36,0.88,499
C02169,churn_risk,10,2,8,14.61,0.06,499
C02170,frequent_failure,9,6,3,6.36,0.29,499
C02171,churn_risk,4,2,2,14.86,0.1,499
C02172,frequent_failure,16,9,7,5.14,0.29,499
C02173,reliable,8,8,0,0.7,0.85,499
C02174,churn_risk,5,2,3,10.9,0.14,499
C02175,churn_risk,2,1,1,8.28,0.16,499
C02176,reliable,27,25,2,0.35,0.79,499
C02177,reliable,8,7,1,0.46,0.97,499
C02178,churn_risk,5,2,3,10.87,0.1,499
C02179,frequent_failure,3,2,1,7.41,0.48,499
C02180,reliable,36,32,4,0.69,0.76,499
C02181,reliable,28,26,2,0.66,0.84,499
C02182,reliable,33,32,1,0.05,0.97,499
C02183,reliable,30,28,2,0.54,0.76,499
C02184,frequent_failure,11,9,2,6.92,0.3,499
C02185,reliable,14,14,0,0.15,0.95,499
C02186,reliable,13,12,1,0.85,0.99,499
C02187,reliable,30,28,2,0.06,0.91,499
C02188,churn_risk,7,3,4,5.92,0.11,499
C02189,reliable,33,32,1,0.45,0.99,499
C02190,occasionally_late,14,13,1,3.21,0.49,499
C02191,occasionally_late,11,9,2,2.61,0.53,499
C02192,occasionally_late,4,4,0,2.62,0.52,499
C02193,occasionally_late,22,15,7,3.94,0.68,499
C02194,reliable,36,33,3,0.18,0.7,499
C02195,occasionally_late,21,20,1,3.93,0.6,499
C02196,reliable,32,31,1,0.44,0.87,499
C02197,frequent_failure,9,8,1,7.43,0.35,499
C02198,churn_risk,8,2,6,8.04,0.12,499
C02199,occasionally_late,16,14,2,1.36,0.45,499
C02200,churn_risk,7,4,3,9.61,0.25,499
C02201,occasionally_late,21,19,2,1.45,0.53,499
C02202,reliable,8,7,1,0.93,0.94,499
C02203,frequent_failure,9,7,2,4.09,0.2,499
C02204,occasionally_late,21,18,3,2.64,0.59,499
C02205,reliable,13,13,0,0.83,0.96,499
C02206,reliable,21,20,1,0.57,0.85,499
C02207,occasionally_late,5,5,0,1.62,0.57,499
C02208,reliable,23,22,1,0.63,0.95,499
C02209,occasionally_late,10,7,3,3.0,0.7,499
C02210,reliable,16,15,1,0.2,0.96,499
C02211,churn_risk,9,4,5,8.6,0.3,499
C02212,reliable,26,24,2,0.6,0.72,499
C02213,occasionally_late,8,5,3,3.75,0.74,499
C02214,reliable,35,35,0,0.19,0.9,499
C02215,reliable,18,17,1,0.19,0.86,499
C02216,reliable,18,18,0,0.43,0.98,499
C02217,reliable,10,10,0,0.31,0.84,499
C02218,occasionally_late,12,11,1,1.34,0.8,499
C02219,occasionally_late,8,6,2,3.64,0.66,499
C02220,reliable,26,23,3,0.78,0.9,499
C02221,reliable,22,20,2,0.13,0.99,499
C02222,reliable,24,24,0,0.16,0.81,499
C02223,occasionally_late,24,20,4,1.26,0.58,499
C02224,churn_risk,3,0,3,7.09,0.24,499
C02225,occasionally_late,11,9,2,2.17,0.48,499
C02226,reliable,12,11,1,0.44,0.87,499
C02227,reliable,8,8,0,0.39,0.95,499
C02228,occasionally_late,4,4,0,3.33,0.5,499
C02229,reliable,27,27,0,0.91,0.89,499
C02230,reliable,12,11,1,0.72,0.89,499
C02231,occasionally_late,7,5,2,1.72,0.58,499
C02232,occasionally_late,9,9,0,1.97,0.65,499
C02233,reliable,10,10,0,0.72,0.94,499
C02234,occasionally_late,13,13,0,1.82,0.51,499
C02235,reliable,26,24,2,0.2,0.91,499
C02236,reliable,30,29,1,0.06,0.98,499
C02237,frequent_failure,15,9,6,4.24,0.29,499
C02238,frequent_failure,13,8,5,4.73,0.44,499
C02239,reliable,22,22,0,0.6,0.87,499
C02240,frequent_failure,4,2,2,4.47,0.42,499
C02241,reliable,34,34,0,0.44,0.97,499
C02242,reliable,27,26,1,0.17,0.9,499
C02243,occasionally_late,13,11,2,3.44,0.7,499
C02244,reliable,25,25,0,0.28,0.92,499
C02245,frequent_failure,3,3,0,3.7,0.46,499
C02246,frequent_failure,16,12,4,4.58,0.37,499
C02247,reliable,27,26,1,0.07,0.92,499
C02248,reliable,30,30,0,0.17,0.71,499
C02249,occasionally_late,24,21,3,3.49,0.65,499
C02250,reliable,8,7,1,0.68,0.99,499
C02251,occasionally_late,18,15,3,3.77,0.71,499
C02252,occasionally_late,4,4,0,3.68,0.54,499
C02253,frequent_failure,8,5,3,3.55,0.43,499
C02254,frequent_failure,7,3,4,7.19,0.28,499
C02255,reliable,13,13,0,0.73,0.79,499
C02256,reliable,25,24,1,0.63,0.98,499
C02257,reliable,12,12,0,0.61,0.95,499
C02258,reliable,23,23,0,0.92,0.93,499
C02259,occasionally_late,18,16,2,1.0,0.46,499
C02260,occasionally_late,17,12,5,3.07,0.63,499
C02261,reliable,27,24,3,0.41,0.99,499
C02262,reliable,12,12,0,0.24,0.83,499
C02263,occasionally_late,9,8,1,2.42,0.71,499
C02264,reliable,9,9,0,0.0,0.73,499
C02265,churn_risk,1,1,0,9.14,0.2,499
C02266,reliable,17,17,0,0.2,0.93,499
C02267,reliable,36,35,1,0.95,0.72,499
C02268,reliable,25,25,0,0.92,0.82,499
C02269,reliable,15,14,1,0.89,0.99,499
C02270,occasionally_late,24,19,5,3.65,0.48,499
C02271,reliable,20,19,1,0.13,0.8,499
C02272,occasionally_late,10,9,1,2.4,0.53,499
C02273,churn_risk,5,2,3,6.4,0.26,499
C02274,occasionally_late,24,18,6,3.0,0.7,499
C02275,reliable,31,27,4,0.53,0.87,499
C02276,occasionally_late,5,5,0,3.27,0.73,499
C02277,reliable,7,7,0,0.27,0.72,499
C02278,reliable,22,18,4,0.52,0.75,499
C02279,reliable,23,23,0,0.87,0.82,499
C02280,reliable,20,19,1,0.04,0.95,499
C02281,occasionally_late,13,11,2,3.36,0.76,499
C02282,churn_risk,10,4,6,12.65,0.11,499
C02283,reliable,16,16,0,0.51,0.96,499
C02284,reliable,7,7,0,0.61,0.82,499
C02285,reliable,25,23,2,0.45,0.95,499
C02286,reliable,33,32,1,0.56,0.72,499
C02287,reliable,33,32,1,0.8,0.9,499
C02288,reliable,24,24,0,0.22,0.97,499
C02289,reliable,11,11,0,0.31,0.83,499
C02290,reliable,22,22,0,0.34,1.0,499
C02291,reliable,10,10,0,0.06,0.77,499
C02292,occasionally_late,10,8,2,2.51,0.77,499
C02293,reliable,18,18,0,0.16,0.89,499
C02294,reliable,36,34,2,0.51,0.73,499
C02295,reliable,11,11,0,0.9,0.74,499
C02296,frequent_failure,16,12,4,3.37,0.19,499
C02297,churn_risk,8,5,3,14.9,0.17,499
C02298,occasionally_late,6,4,2,2.11,0.45,499
C02299,churn_risk,11,4,7,14.95,0.23,499
C02300,frequent_failure,15,9,6,4.61,0.42,499
C02301,reliable,25,21,4,0.58,0.96,499
C02302,occasionally_late,21,17,4,2.3,0.54,499
C02303,reliable,28,28,0,0.36,0.83,499
C02304,reliable,22,21,1,0.37,0.92,499
C02305,occasionally_late,14,12,2,3.86,0.74,499
C02306,occasionally_late,18,16,2,1.45,0.68,499
C02307,churn_risk,8,3,5,10.79,0.06,499
C02308,reliable,12,12,0,0.58,0.83,499
C02309,reliable,29,26,3,0.36,0.88,499
C02310,occasionally_late,11,10,1,2.21,0.75,499
C02311,occasionally_late,7,6,1,3.94,0.54,499
C02312,reliable,12,11,1,0.17,0.85,499
C02313,reliable,32,31,1,0.1,0.93,499
C02314,reliable,19,17,2,0.17,0.73,499
C02315,churn_risk,9,6,3,14.77,0.06,499
C02316,reliable,25,24,1,0.77,0.91,499
C02317,reliable,8,8,0,0.95,0.71,499
C02318,reliable,19,19,0,0.58,0.86,499
C02319,occasionally_late,11,9,2,3.8,0.5,499
C02320,churn_risk,1,1,0,6.71,0.27,499
C02321,churn_risk,5,2,3,6.82,0.2,499
C02322,occasionally_late,7,7,0,1.01,0.76,499
C02323,churn_risk,1,1,0,14.55,0.22,499
C02324,occasionally_late,19,19,0,1.79,0.47,499
C02325,reliable,15,15,0,0.47,0.86,499
C02326,occasionally_late,19,17,2,3.28,0.52,499
C02327,frequent_failure,17,11,6,3.94,0.35,499
C02328,occasionally_late,14,12,2,3.18,0.73,499
C02329,reliable,8,8,0,0.3,0.84,499
C02330,reliable,22,22,0,0.93,0.8,499
C02331,reliable,33,31,2,0.96,0.95,499
C02332,reliable,17,14,3,0.08,0.79,499
C02333,reliable,8,8,0,0.0,0.85,499
C02334,frequent_failure,17,13,4,6.14,0.44,499
C02335,frequent_failure,11,9,2,7.63,0.16,499
C02336,reliable,24,23,1,0.76,0.91,499
C02337,reliable,23,22,1,0.44,0.77,499
C02338,occasionally_late,15,15,0,3.55,0.66,499
C02339,occasionally_late,13,12,1,2.94,0.55,499
C02340,occasionally_late,20,17,3,1.3,0.5,499
C02341,occasionally_late,10,9,1,1.51,0.65,499
C02342,occasionally_late,11,7,4,2.29,0.75,499
C02343,frequent_failure,8,5,3,3.64,0.16,499
C02344,reliable,7,7,0,0.58,0.99,499
