payment_id,customer_id,amount,profile,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate,failure_reason,attempt_number,action,recovery_probability_true,recovered
P000430,C09415,499,frequent_failure,3,9,3,7.53,0.39,bank_error,1,RETRY,0.7244,0
P000430,C09415,499,frequent_failure,3,9,3,7.53,0.39,bank_error,1,REMINDER,0.4275,0
P000430,C09415,499,frequent_failure,3,9,3,7.53,0.39,bank_error,1,PAYMENT_LINK,0.5259,1
P000431,C03096,499,reliable,8,28,2,0.4,0.84,insufficient_funds,1,WAIT,0.7631,1
P000431,C03096,499,reliable,8,28,2,0.4,0.84,insufficient_funds,1,RETRY,0.3911,0
P000431,C03096,499,reliable,8,28,2,0.4,0.84,insufficient_funds,1,REMINDER,0.8,1
P000431,C03096,499,reliable,8,28,2,0.4,0.84,insufficient_funds,1,PAYMENT_LINK,0.6546,1
P000432,C04632,499,reliable,9,31,1,0.27,0.74,bank_error,3,WAIT,0.6966,0
P000432,C04632,499,reliable,9,31,1,0.27,0.74,bank_error,3,RETRY,0.7558,0
P000432,C04632,499,reliable,9,31,1,0.27,0.74,bank_error,3,REMINDER,0.6422,0
P000432,C04632,499,reliable,9,31,1,0.27,0.74,bank_error,3,PAYMENT_LINK,0.7035,1
P000433,C00368,499,reliable,36,23,1,0.8,0.79,payment_method_issue,1,WAIT,0.5848,0
P000433,C00368,499,reliable,36,23,1,0.8,0.79,payment_method_issue,1,RETRY,0.408,0
P000433,C00368,499,reliable,36,23,1,0.8,0.79,payment_method_issue,1,REMINDER,0.8419,0
P000433,C00368,499,reliable,36,23,1,0.8,0.79,payment_method_issue,1,PAYMENT_LINK,0.8567,1
P000434,C04059,499,frequent_failure,13,10,7,3.23,0.2,authentication_failed,2,WAIT,0.3467,0
P000434,C04059,499,frequent_failure,13,10,7,3.23,0.2,authentication_failed,2,RETRY,0.1659,1
P000434,C04059,499,frequent_failure,13,10,7,3.23,0.2,authentication_failed,2,REMINDER,0.6186,1
P000434,C04059,499,frequent_failure,13,10,7,3.23,0.2,authentication_failed,2,PAYMENT_LINK,0.7759,0
P000435,C08175,499,churn_risk,10,4,4,9.09,0.07,authentication_failed,2,WAIT,0.2962,0
P000435,C08175,499,churn_risk,10,4,4,9.09,0.07,authentication_failed,2,RETRY,0.1289,0
P000435,C08175,499,churn_risk,10,4,4,9.09,0.07,authentication_failed,2,REMINDER,0.4338,0
P000435,C08175,499,churn_risk,10,4,4,9.09,0.07,authentication_failed,2,PAYMENT_LINK,0.7094,1
P000436,C04631,499,reliable,31,31,0,0.71,0.9,payment_method_issue,2,WAIT,0.5399,0
P000436,C04631,499,reliable,31,31,0,0.71,0.9,payment_method_issue,2,RETRY,0.5261,0
P000436,C04631,499,reliable,31,31,0,0.71,0.9,payment_method_issue,2,REMINDER,0.821,1
P000436,C04631,499,reliable,31,31,0,0.71,0.9,payment_method_issue,2,PAYMENT_LINK,0.847,1
P000437,C06071,499,occasionally_late,20,5,3,3.16,0.64,payment_method_issue,2,WAIT,0.5678,1
P000437,C06071,499,occasionally_late,20,5,3,3.16,0.64,payment_method_issue,2,RETRY,0.436,0
P000437,C06071,499,occasionally_late,20,5,3,3.16,0.64,payment_method_issue,2,REMINDER,0.745,1
P000437,C06071,499,occasionally_late,20,5,3,3.16,0.64,payment_method_issue,2,PAYMENT_LINK,0.7966,1
P000438,C02665,499,frequent_failure,13,10,4,6.45,0.3,authentication_failed,1,WAIT,0.3697,0
P000438,C02665,499,frequent_failure,13,10,4,6.45,0.3,authentication_failed,1,RETRY,0.2333,0
P000438,C02665,499,frequent_failure,13,10,4,6.45,0.3,authentication_failed,1,REMINDER,0.6374,1
P000438,C02665,499,frequent_failure,13,10,4,6.45,0.3,authentication_failed,1,PAYMENT_LINK,0.7853,1
P000439,C01027,499,reliable,33,23,0,0.86,0.91,authentication_failed,2,WAIT,0.5171,1
P000439,C01027,499,reliable,33,23,0,0.86,0.91,authentication_failed,2,RETRY,0.202,0
P000439,C01027,499,reliable,33,23,0,0.86,0.91,authentication_failed,2,REMINDER,0.9151,1
P000439,C01027,499,reliable,33,23,0,0.86,0.91,authentication_failed,2,PAYMENT_LINK,0.95,1
P000440,C05909,499,occasionally_late,23,10,1,3.72,0.53,payment_method_issue,3,WAIT,0.4974,0
P000440,C05909,499,occasionally_late,23,10,1,3.72,0.53,payment_method_issue,3,RETRY,0.3385,0
P000440,C05909,499,occasionally_late,23,10,1,3.72,0.53,payment_method_issue,3,REMINDER,0.6701,1
P000440,C05909,499,occasionally_late,23,10,1,3.72,0.53,payment_method_issue,3,PAYMENT_LINK,0.8396,1
P000441,C05051,499,frequent_failure,7,5,7,7.67,0.46,payment_method_issue,3,WAIT,0.3911,0
P000441,C05051,499,frequent_failure,7,5,7,7.67,0.46,payment_method_issue,3,RETRY,0.1719,0
P000441,C05051,499,frequent_failure,7,5,7,7.67,0.46,payment_method_issue,3,REMINDER,0.5901,1
P000441,C05051,499,frequent_failure,7,5,7,7.67,0.46,payment_method_issue,3,PAYMENT_LINK,0.7284,1
P000442,C06329,499,frequent_failure,12,11,3,7.31,0.28,payment_method_issue,1,WAIT,0.3799,0
P000442,C06329,499,frequent_failure,12,11,3,7.31,0.28,payment_method_issue,1,RETRY,0.2988,1
P000442,C06329,499,frequent_failure,12,11,3,7.31,0.28,payment_method_issue,1,REMINDER,0.5518,1
P000442,C06329,499,frequent_failure,12,11,3,7.31,0.28,payment_method_issue,1,PAYMENT_LINK,0.7066,1
P000443,C09734,499,reliable,11,19,0,0.4,0.79,bank_error,3,WAIT,0.7259,1
P000443,C09734,499,reliable,11,19,0,0.4,0.79,bank_error,3,RETRY,0.6889,1
P000443,C09734,499,reliable,11,19,0,0.4,0.79,bank_error,3,REMINDER,0.6622,1
P000443,C09734,499,reliable,11,19,0,0.4,0.79,bank_error,3,PAYMENT_LINK,0.6655,0
P000444,C01692,499,frequent_failure,13,9,5,4.89,0.32,authentication_failed,3,WAIT,0.3859,1
P000444,C01692,499,frequent_failure,13,9,5,4.89,0.32,authentication_failed,3,RETRY,0.1144,0
P000444,C01692,499,frequent_failure,13,9,5,4.89,0.32,authentication_failed,3,REMINDER,0.5432,1
P000444,C01692,499,frequent_failure,13,9,5,4.89,0.32,authentication_failed,3,PAYMENT_LINK,0.8195,1
P000445,C00674,499,occasionally_late,18,5,2,3.24,0.53,bank_error,1,WAIT,0.6452,1
P000445,C00674,499,occasionally_late,18,5,2,3.24,0.53,bank_error,1,RETRY,0.7077,1
P000445,C00674,499,occasionally_late,18,5,2,3.24,0.53,bank_error,1,REMINDER,0.5828,0
P000445,C00674,499,occasionally_late,18,5,2,3.24,0.53,bank_error,1,PAYMENT_LINK,0.6832,0
P000446,C05573,499,reliable,8,8,1,0.19,0.78,payment_method_issue,1,WAIT,0.5001,0
P000446,C05573,499,reliable,8,8,1,0.19,0.78,payment_method_issue,1,RETRY,0.4277,1
P000446,C05573,499,reliable,8,8,1,0.19,0.78,payment_method_issue,1,REMINDER,0.8449,1
P000446,C05573,499,reliable,8,8,1,0.19,0.78,payment_method_issue,1,PAYMENT_LINK,0.8962,1
P000447,C05767,499,reliable,29,36,1,0.03,0.91,bank_error,2,WAIT,0.729,1
P000447,C05767,499,reliable,29,36,1,0.03,0.91,bank_error,2,RETRY,0.8095,1
P000447,C05767,499,reliable,29,36,1,0.03,0.91,bank_error,2,REMINDER,0.7363,1
P000447,C05767,499,reliable,29,36,1,0.03,0.91,bank_error,2,PAYMENT_LINK,0.6813,1
P000448,C05157,499,frequent_failure,6,10,3,5.59,0.18,bank_error,2,WAIT,0.6048,0
P000448,C05157,499,frequent_failure,6,10,3,5.59,0.18,bank_error,2,RETRY,0.8225,1
P000448,C05157,499,frequent_failure,6,10,3,5.59,0.18,bank_error,2,REMINDER,0.4236,0
P000448,C05157,499,frequent_failure,6,10,3,5.59,0.18,bank_error,2,PAYMENT_LINK,0.5508,1
P000449,C00734,499,reliable,8,16,1,0.22,0.8,insufficient_funds,1,WAIT,0.7594,0
P000449,C00734,499,reliable,8,16,1,0.22,0.8,insufficient_funds,1,RETRY,0.3162,1
P000449,C00734,499,reliable,8,16,1,0.22,0.8,insufficient_funds,1,REMINDER,0.8115,1
P000449,C00734,499,reliable,8,16,1,0.22,0.8,insufficient_funds,1,PAYMENT_LINK,0.5932,0
P000450,C03527,499,reliable,10,21,0,0.13,0.87,payment_method_issue,3,WAIT,0.594,0
P000450,C03527,499,reliable,10,21,0,0.13,0.87,payment_method_issue,3,RETRY,0.2712,0
P000450,C03527,499,reliable,10,21,0,0.13,0.87,payment_method_issue,3,REMINDER,0.7526,0
P000450,C03527,499,reliable,10,21,0,0.13,0.87,payment_method_issue,3,PAYMENT_LINK,0.8272,0
P000451,C00569,499,reliable,34,12,0,0.64,0.73,bank_error,1,WAIT,0.7294,0
P000451,C00569,499,reliable,34,12,0,0.64,0.73,bank_error,1,RETRY,0.8579,1
P000451,C00569,499,reliable,34,12,0,0.64,0.73,bank_error,1,REMINDER,0.7334,1
P000451,C00569,499,reliable,34,12,0,0.64,0.73,bank_error,1,PAYMENT_LINK,0.6765,0
P000452,C09188,499,reliable,6,33,0,0.96,0.93,bank_error,2,WAIT,0.7216,0
P000452,C09188,499,reliable,6,33,0,0.96,0.93,bank_error,2,RETRY,0.7976,1
P000452,C09188,499,reliable,6,33,0,0.96,0.93,bank_error,2,REMINDER,0.7977,1
P000452,C09188,499,reliable,6,33,0,0.96,0.93,bank_error,2,PAYMENT_LINK,0.7052,1
P000453,C02923,499,occasionally_late,17,8,4,2.96,0.56,authentication_failed,1,WAIT,0.4974,0
P000453,C02923,499,occasionally_late,17,8,4,2.96,0.56,authentication_failed,1,RETRY,0.2813,0
P000453,C02923,499,occasionally_late,17,8,4,2.96,0.56,authentication_failed,1,REMINDER,0.7496,1
P000453,C02923,499,occasionally_late,17,8,4,2.96,0.56,authentication_failed,1,PAYMENT_LINK,0.8991,1
P000454,C07912,499,occasionally_late,6,14,4,1.89,0.48,payment_method_issue,1,WAIT,0.541,1
P000454,C07912,499,occasionally_late,6,14,4,1.89,0.48,payment_method_issue,1,RETRY,0.436,1
P000454,C07912,499,occasionally_late,6,14,4,1.89,0.48,payment_method_issue,1,REMINDER,0.6937,1
P000454,C07912,499,occasionally_late,6,14,4,1.89,0.48,payment_method_issue,1,PAYMENT_LINK,0.8804,1
P000455,C01559,499,frequent_failure,8,2,6,3.07,0.18,payment_method_issue,3,WAIT,0.3801,1
P000455,C01559,499,frequent_failure,8,2,6,3.07,0.18,payment_method_issue,3,RETRY,0.1733,0
P000455,C01559,499,frequent_failure,8,2,6,3.07,0.18,payment_method_issue,3,REMINDER,0.4834,0
P000455,C01559,499,frequent_failure,8,2,6,3.07,0.18,payment_method_issue,3,PAYMENT_LINK,0.709,0
P000456,C00102,499,frequent_failure,15,5,3,6.89,0.32,bank_error,1,WAIT,0.5408,0
P000456,C00102,499,frequent_failure,15,5,3,6.89,0.32,bank_error,1,RETRY,0.6819,1
P000456,C00102,499,frequent_failure,15,5,3,6.89,0.32,bank_error,1,REMINDER,0.4193,0
P000456,C00102,499,frequent_failure,15,5,3,6.89,0.32,bank_error,1,PAYMENT_LINK,0.5219,0
P000457,C03008,499,occasionally_late,24,13,4,3.28,0.61,bank_error,2,WAIT,0.6937,0
P000457,C03008,499,occasionally_late,24,13,4,3.28,0.61,bank_error,2,RETRY,0.8115,1
P000457,C03008,499,occasionally_late,24,13,4,3.28,0.61,bank_error,2,REMINDER,0.479,0
P000457,C03008,499,occasionally_late,24,13,4,3.28,0.61,bank_error,2,PAYMENT_LINK,0.7141,1
P000458,C07202,499,churn_risk,1,6,4,10.12,0.17,payment_method_issue,1,WAIT,0.4545,0
P000458,C07202,499,churn_risk,1,6,4,10.12,0.17,payment_method_issue,1,RETRY,0.2266,0
P000458,C07202,499,churn_risk,1,6,4,10.12,0.17,payment_method_issue,1,REMINDER,0.5159,0
P000458,C07202,499,churn_risk,1,6,4,10.12,0.17,payment_method_issue,1,PAYMENT_LINK,0.7133,0
P000459,C00304,499,frequent_failure,14,5,4,5.63,0.24,payment_method_issue,3,WAIT,0.3521,0
P000459,C00304,499,frequent_failure,14,5,4,5.63,0.24,payment_method_issue,3,RETRY,0.0958,0
P000459,C00304,499,frequent_failure,14,5,4,5.63,0.24,payment_method_issue,3,REMINDER,0.4299,0
P000459,C00304,499,frequent_failure,14,5,4,5.63,0.24,payment_method_issue,3,PAYMENT_LINK,0.6656,1
P000460,C00077,499,churn_risk,4,1,8,12.51,0.25,authentication_failed,1,WAIT,0.3117,0
P000460,C00077,499,churn_risk,4,1,8,12.51,0.25,authentication_failed,1,RETRY,0.1573,0
P000460,C00077,499,churn_risk,4,1,8,12.51,0.25,authentication_failed,1,REMINDER,0.4881,0
P000460,C00077,499,churn_risk,4,1,8,12.51,0.25,authentication_failed,1,PAYMENT_LINK,0.6955,0
P000461,C06755,499,reliable,29,9,0,0.99,0.8,bank_error,3,WAIT,0.6513,0
P000461,C06755,499,reliable,29,9,0,0.99,0.8,bank_error,3,RETRY,0.7686,1
P000461,C06755,499,reliable,29,9,0,0.99,0.8,bank_error,3,REMINDER,0.6924,1
P000461,C06755,499,reliable,29,9,0,0.99,0.8,bank_error,3,PAYMENT_LINK,0.7309,1
P000462,C08630,499,reliable,32,35,0,0.73,0.81,authentication_failed,1,WAIT,0.4387,1
P000462,C08630,499,reliable,32,35,0,0.73,0.81,authentication_failed,1,RETRY,0.4054,1
P000462,C08630,499,reliable,32,35,0,0.73,0.81,authentication_failed,1,REMINDER,0.8743,1
P000462,C08630,499,reliable,32,35,0,0.73,0.81,authentication_failed,1,PAYMENT_LINK,0.8961,1
P000463,C01209,499,occasionally_late,23,18,2,1.78,0.55,payment_method_issue,3,WAIT,0.4448,0
P000463,C01209,499,occasionally_late,23,18,2,1.78,0.55,payment_method_issue,3,RETRY,0.2743,0
P000463,C01209,499,occasionally_late,23,18,2,1.78,0.55,payment_method_issue,3,REMINDER,0.6586,1
P000463,C01209,499,occasionally_late,23,18,2,1.78,0.55,payment_method_issue,3,PAYMENT_LINK,0.8112,1
P000464,C07743,499,frequent_failure,10,3,5,3.35,0.49,payment_method_issue,1,WAIT,0.3038,0
P000464,C07743,499,frequent_failure,10,3,5,3.35,0.49,payment_method_issue,1,RETRY,0.2485,1
P000464,C07743,499,frequent_failure,10,3,5,3.35,0.49,payment_method_issue,1,REMINDER,0.4468,0
P000464,C07743,499,frequent_failure,10,3,5,3.35,0.49,payment_method_issue,1,PAYMENT_LINK,0.7395,1
P000465,C08215,499,frequent_failure,12,9,5,6.22,0.31,payment_method_issue,1,WAIT,0.3342,0
P000465,C08215,499,frequent_failure,12,9,5,6.22,0.31,payment_method_issue,1,RETRY,0.4377,0
P000465,C08215,499,frequent_failure,12,9,5,6.22,0.31,payment_method_issue,1,REMINDER,0.5145,0
P000465,C08215,499,frequent_failure,12,9,5,6.22,0.31,payment_method_issue,1,PAYMENT_LINK,0.6852,1
P000466,C08945,499,reliable,29,30,2,0.55,0.87,authentication_failed,1,WAIT,0.4521,1
P000466,C08945,499,reliable,29,30,2,0.55,0.87,authentication_failed,1,RETRY,0.2627,1
P000466,C08945,499,reliable,29,30,2,0.55,0.87,authentication_failed,1,REMINDER,0.9129,1
P000466,C08945,499,reliable,29,30,2,0.55,0.87,authentication_failed,1,PAYMENT_LINK,0.95,1
P000467,C08414,499,reliable,26,23,0,0.89,0.8,bank_error,1,WAIT,0.6718,0
P000467,C08414,499,reliable,26,23,0,0.89,0.8,bank_error,1,RETRY,0.8241,1
P000467,C08414,499,reliable,26,23,0,0.89,0.8,bank_error,1,REMINDER,0.7868,1
P000467,C08414,499,reliable,26,23,0,0.89,0.8,bank_error,1,PAYMENT_LINK,0.7051,1
P000468,C01776,499,churn_risk,7,6,8,10.84,0.28,authentication_failed,1,WAIT,0.2442,0
P000468,C01776,499,churn_risk,7,6,8,10.84,0.28,authentication_failed,1,RETRY,0.1583,0
P000468,C01776,499,churn_risk,7,6,8,10.84,0.28,authentication_failed,1,REMINDER,0.531,0
P000468,C01776,499,churn_risk,7,6,8,10.84,0.28,authentication_failed,1,PAYMENT_LINK,0.8072,0
P000469,C03474,499,reliable,22,27,2,0.42,0.85,bank_error,2,WAIT,0.7118,0
P000469,C03474,499,reliable,22,27,2,0.42,0.85,bank_error,2,RETRY,0.8427,1
P000469,C03474,499,reliable,22,27,2,0.42,0.85,bank_error,2,REMINDER,0.6843,1
P000469,C03474,499,reliable,22,27,2,0.42,0.85,bank_error,2,PAYMENT_LINK,0.6828,1
P000470,C00484,499,reliable,27,16,2,0.16,0.71,authentication_failed,2,WAIT,0.4894,1
P000470,C00484,499,reliable,27,16,2,0.16,0.71,authentication_failed,2,RETRY,0.3527,1
P000470,C00484,499,reliable,27,16,2,0.16,0.71,authentication_failed,2,REMINDER,0.8615,1
P000470,C00484,499,reliable,27,16,2,0.16,0.71,authentication_failed,2,PAYMENT_LINK,0.9257,1
P000471,C02190,499,occasionally_late,22,6,1,3.46,0.48,payment_method_issue,1,WAIT,0.5794,0
P000471,C02190,499,occasionally_late,22,6,1,3.46,0.48,payment_method_issue,1,RETRY,0.3883,1
P000471,C02190,499,occasionally_late,22,6,1,3.46,0.48,payment_method_issue,1,REMINDER,0.6284,1
P000471,C02190,499,occasionally_late,22,6,1,3.46,0.48,payment_method_issue,1,PAYMENT_LINK,0.8857,1
P000472,C00347,499,reliable,35,19,2,0.18,0.91,authentication_failed,3,WAIT,0.4972,1
P000472,C00347,499,reliable,35,19,2,0.18,0.91,authentication_failed,3,RETRY,0.1726,0
P000472,C00347,499,reliable,35,19,2,0.18,0.91,authentication_failed,3,REMINDER,0.9343,1
P000472,C00347,499,reliable,35,19,2,0.18,0.91,authentication_failed,3,PAYMENT_LINK,0.9132,1
P000473,C05482,499,frequent_failure,12,1,3,5.47,0.45,insufficient_funds,3,WAIT,0.5447,0
P000473,C05482,499,frequent_failure,12,1,3,5.47,0.45,insufficient_funds,3,RETRY,0.0766,0
P000473,C05482,499,frequent_failure,12,1,3,5.47,0.45,insufficient_funds,3,REMINDER,0.5074,0
P000473,C05482,499,frequent_failure,12,1,3,5.47,0.45,insufficient_funds,3,PAYMENT_LINK,0.4812,0
P000474,C08362,499,occasionally_late,5,19,4,2.48,0.63,bank_error,2,WAIT,0.6652,1
P000474,C08362,499,occasionally_late,5,19,4,2.48,0.63,bank_error,2,RETRY,0.8132,1
P000474,C08362,499,occasionally_late,5,19,4,2.48,0.63,bank_error,2,REMINDER,0.6632,0
P000474,C08362,499,occasionally_late,5,19,4,2.48,0.63,bank_error,2,PAYMENT_LINK,0.6849,1
P000475,C01473,499,churn_risk,5,4,9,14.93,0.25,bank_error,2,WAIT,0.5757,0
P000475,C01473,499,churn_risk,5,4,9,14.93,0.25,bank_error,2,RETRY,0.6617,0
P000475,C01473,499,churn_risk,5,4,9,14.93,0.25,bank_error,2,REMINDER,0.3351,0
P000475,C01473,499,churn_risk,5,4,9,14.93,0.25,bank_error,2,PAYMENT_LINK,0.4388,0
P000476,C05101,499,occasionally_late,20,6,3,3.61,0.69,bank_error,2,WAIT,0.6399,0
P000476,C05101,499,occasionally_late,20,6,3,3.61,0.69,bank_error,2,RETRY,0.7472,1
P000476,C05101,499,occasionally_late,20,6,3,3.61,0.69,bank_error,2,REMINDER,0.6144,0
P000476,C05101,499,occasionally_late,20,6,3,3.61,0.69,bank_error,2,PAYMENT_LINK,0.7544,1
P000477,C06766,499,churn_risk,4,1,5,6.06,0.2,payment_method_issue,3,WAIT,0.392,0
P000477,C06766,499,churn_risk,4,1,5,6.06,0.2,payment_method_issue,3,RETRY,0.1189,0
P000477,C06766,499,churn_risk,4,1,5,6.06,0.2,payment_method_issue,3,REMINDER,0.3876,1
P000477,C06766,499,churn_risk,4,1,5,6.06,0.2,payment_method_issue,3,PAYMENT_LINK,0.7008,1
P000478,C08707,499,occasionally_late,5,19,2,3.88,0.72,insufficient_funds,2,WAIT,0.6478,1
P000478,C08707,499,occasionally_late,5,19,2,3.88,0.72,insufficient_funds,2,RETRY,0.3211,0
P000478,C08707,499,occasionally_late,5,19,2,3.88,0.72,insufficient_funds,2,REMINDER,0.6322,0
P000478,C08707,499,occasionally_late,5,19,2,3.88,0.72,insufficient_funds,2,PAYMENT_LINK,0.6312,0
P000479,C04930,499,frequent_failure,14,3,6,7.9,0.27,bank_error,2,WAIT,0.6373,1
P000479,C04930,499,frequent_failure,14,3,6,7.9,0.27,bank_error,2,RETRY,0.6903,1
P000479,C04930,499,frequent_failure,14,3,6,7.9,0.27,bank_error,2,REMINDER,0.3836,1
P000479,C04930,499,frequent_failure,14,3,6,7.9,0.27,bank_error,2,PAYMENT_LINK,0.5108,1
P000480,C06330,499,occasionally_late,15,19,3,2.73,0.56,bank_error,2,WAIT,0.5603,1
P000480,C06330,499,occasionally_late,15,19,3,2.73,0.56,bank_error,2,RETRY,0.7761,0
P000480,C06330,499,occasionally_late,15,19,3,2.73,0.56,bank_error,2,REMINDER,0.5831,0
P000480,C06330,499,occasionally_late,15,19,3,2.73,0.56,bank_error,2,PAYMENT_LINK,0.7151,0
P000481,C02610,499,frequent_failure,15,10,3,7.87,0.16,payment_method_issue,1,WAIT,0.4302,0
P000481,C02610,499,frequent_failure,15,10,3,7.87,0.16,payment_method_issue,1,RETRY,0.2841,1
P000481,C02610,499,frequent_failure,15,10,3,7.87,0.16,payment_method_issue,1,REMINDER,0.451,1
P000481,C02610,499,frequent_failure,15,10,3,7.87,0.16,payment_method_issue,1,PAYMENT_LINK,0.7137,0
P000482,C00004,499,reliable,26,6,1,0.52,0.83,bank_error,1,WAIT,0.6951,1
P000482,C00004,499,reliable,26,6,1,0.52,0.83,bank_error,1,RETRY,0.8816,1
P000482,C00004,499,reliable,26,6,1,0.52,0.83,bank_error,1,REMINDER,0.6973,0
P000482,C00004,499,reliable,26,6,1,0.52,0.83,bank_error,1,PAYMENT_LINK,0.6303,1
P000483,C02214,499,reliable,31,34,1,0.96,0.78,payment_method_issue,2,WAIT,0.6066,1
P000483,C02214,499,reliable,31,34,1,0.96,0.78,payment_method_issue,2,RETRY,0.4722,0
P000483,C02214,499,reliable,31,34,1,0.96,0.78,payment_method_issue,2,REMINDER,0.7004,1
P000483,C02214,499,reliable,31,34,1,0.96,0.78,payment_method_issue,2,PAYMENT_LINK,0.8865,1
P000484,C04828,499,reliable,8,30,1,0.74,0.96,bank_error,3,WAIT,0.6416,0
P000484,C04828,499,reliable,8,30,1,0.74,0.96,bank_error,3,RETRY,0.6527,0
P000484,C04828,499,reliable,8,30,1,0.74,0.96,bank_error,3,REMINDER,0.8118,0
P000484,C04828,499,reliable,8,30,1,0.74,0.96,bank_error,3,PAYMENT_LINK,0.6438,1
P000485,C00857,499,reliable,7,9,0,0.62,0.91,authentication_failed,1,WAIT,0.497,0
P000485,C00857,499,reliable,7,9,0,0.62,0.91,authentication_failed,1,RETRY,0.3308,1
P000485,C00857,499,reliable,7,9,0,0.62,0.91,authentication_failed,1,REMINDER,0.9487,1
P000485,C00857,499,reliable,7,9,0,0.62,0.91,authentication_failed,1,PAYMENT_LINK,0.8702,1
P000486,C06978,499,reliable,24,21,2,0.69,0.73,bank_error,2,WAIT,0.7345,0
P000486,C06978,499,reliable,24,21,2,0.69,0.73,bank_error,2,RETRY,0.8653,1
P000486,C06978,499,reliable,24,21,2,0.69,0.73,bank_error,2,REMINDER,0.7265,0
P000486,C06978,499,reliable,24,21,2,0.69,0.73,bank_error,2,PAYMENT_LINK,0.6896,1
P000487,C05886,499,reliable,32,29,2,0.55,0.77,authentication_failed,1,WAIT,0.498,1
P000487,C05886,499,reliable,32,29,2,0.55,0.77,authentication_failed,1,RETRY,0.3301,0
P000487,C05886,499,reliable,32,29,2,0.55,0.77,authentication_failed,1,REMINDER,0.9208,0
P000487,C05886,499,reliable,32,29,2,0.55,0.77,authentication_failed,1,PAYMENT_LINK,0.9347,1
P000488,C00625,499,reliable,34,23,2,0.22,0.88,bank_error,3,WAIT,0.7002,1
P000488,C00625,499,reliable,34,23,2,0.22,0.88,bank_error,3,RETRY,0.6767,1
P000488,C00625,499,reliable,34,23,2,0.22,0.88,bank_error,3,REMINDER,0.8162,1
P000488,C00625,499,reliable,34,23,2,0.22,0.88,bank_error,3,PAYMENT_LINK,0.6907,1
P000489,C00291,499,churn_risk,1,6,8,9.44,0.27,bank_error,2,WAIT,0.5542,1
P000489,C00291,499,churn_risk,1,6,8,9.44,0.27,bank_error,2,RETRY,0.6109,1
P000489,C00291,499,churn_risk,1,6,8,9.44,0.27,bank_error,2,REMINDER,0.4127,0
P000489,C00291,499,churn_risk,1,6,8,9.44,0.27,bank_error,2,PAYMENT_LINK,0.4581,1
P000490,C02019,499,frequent_failure,3,4,7,3.5,0.47,authentication_failed,2,WAIT,0.3336,0
P000490,C02019,499,frequent_failure,3,4,7,3.5,0.47,authentication_failed,2,RETRY,0.2142,0
P000490,C02019,499,frequent_failure,3,4,7,3.5,0.47,authentication_failed,2,REMINDER,0.5579,0
P000490,C02019,499,frequent_failure,3,4,7,3.5,0.47,authentication_failed,2,PAYMENT_LINK,0.8053,1
P000491,C00669,499,frequent_failure,19,7,5,5.17,0.42,bank_error,1,WAIT,0.6031,0
P000491,C00669,499,frequent_failure,19,7,5,5.17,0.42,bank_error,1,RETRY,0.6421,1
P000491,C00669,499,frequent_failure,19,7,5,5.17,0.42,bank_error,1,REMINDER,0.497,0
P000491,C00669,499,frequent_failure,19,7,5,5.17,0.42,bank_error,1,PAYMENT_LINK,0.5234,1
P000492,C08922,499,occasionally_late,6,19,2,2.99,0.51,authentication_failed,2,WAIT,0.5444,0
P000492,C08922,499,occasionally_late,6,19,2,2.99,0.51,authentication_failed,2,RETRY,0.3098,0
P000492,C08922,499,occasionally_late,6,19,2,2.99,0.51,authentication_failed,2,REMINDER,0.7053,0
P000492,C08922,499,occasionally_late,6,19,2,2.99,0.51,authentication_failed,2,PAYMENT_LINK,0.8741,0
P000493,C08265,499,reliable,23,14,0,0.41,0.95,payment_method_issue,1,WAIT,0.5991,0
P000493,C08265,499,reliable,23,14,0,0.41,0.95,payment_method_issue,1,RETRY,0.3889,0
P000493,C08265,499,reliable,23,14,0,0.41,0.95,payment_method_issue,1,REMINDER,0.8427,1
P000493,C08265,499,reliable,23,14,0,0.41,0.95,payment_method_issue,1,PAYMENT_LINK,0.9166,1
P000494,C09697,499,frequent_failure,17,5,5,5.58,0.23,payment_method_issue,3,WAIT,0.3777,0
P000494,C09697,499,frequent_failure,17,5,5,5.58,0.23,payment_method_issue,3,RETRY,0.1907,0
P000494,C09697,499,frequent_failure,17,5,5,5.58,0.23,payment_method_issue,3,REMINDER,0.4643,0
P000494,C09697,499,frequent_failure,17,5,5,5.58,0.23,payment_method_issue,3,PAYMENT_LINK,0.6646,1
